Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate
Post_310,tiktok,fitness,shorts,australia,2337694,429342,49196,28304,medium,506842,21.681280783541386
Post_311,tiktok,comedy,shorts,brazil,1423060,44643,79715,20950,high,145308,10.210953859991848
Post_312,twitter,comedy,live stream,brazil,70463,81866,70328,42489,low,194683,276.2911031321403
Post_313,tiktok,dance,post,brazil,245443,457409,42668,8442,low,508519,207.18415273607314
Post_314,tiktok,education,tweet,japan,2243003,67157,46609,10189,high,123955,5.526296665675436
Post_315,youtube,comedy,post,india,567506,90799,30845,11229,medium,132873,23.413496949811986
Post_316,youtube,music,post,japan,1345248,10364,16629,34324,medium,61317,4.5580443159922925
Post_317,instagram,dance,video,canada,567122,489613,6414,13429,low,509456,89.83181749253248
Post_318,twitter,fitness,video,uk,4719001,143216,93614,38476,low,275306,5.833989015895525
Post_319,tiktok,gaming,tweet,uk,1357286,485410,96395,177,high,581982,42.87836167174788
Post_320,twitter,fashion,tweet,india,2298278,202870,25710,3153,low,231733,10.082896847117711
Post_321,tiktok,challenge,post,brazil,436487,440596,28677,23094,medium,492367,112.80221404073889
Post_322,youtube,fashion,post,brazil,2824208,151603,30104,8914,high,190621,6.749538277633942
Post_323,twitter,gaming,tweet,germany,2517906,254149,3970,17586,medium,275705,10.949773343405194
Post_324,tiktok,challenge,tweet,japan,1070510,29674,53802,4514,high,87990,8.21944680572811
Post_325,tiktok,comedy,tweet,uk,3369227,130484,70848,12010,medium,213342,6.332075576979526
Post_326,tiktok,fitness,video,usa,2580238,118495,10621,34440,medium,163556,6.338795103397439
Post_327,tiktok,comedy,live stream,japan,1094116,301730,23651,29582,high,354963,32.44290367748941
Post_328,youtube,music,reel,uk,3107277,201634,7994,4367,high,213995,6.886898078285264
Post_329,instagram,tech,video,canada,3502729,423463,33243,17585,medium,474291,13.540613618695593
Post_330,youtube,tech,tweet,brazil,3073848,306268,94923,45513,medium,446704,14.532403684242032
Post_331,tiktok,comedy,tweet,japan,2092377,158177,72216,47525,high,277918,13.28240560854951
Post_332,youtube,education,post,usa,4530257,474798,91950,40024,high,606772,13.393765519263034
Post_333,tiktok,tech,live stream,japan,4297874,462449,15517,44021,medium,521987,12.14523738946279
Post_334,tiktok,comedy,post,australia,2847461,439633,17966,47276,medium,504875,17.730708164220687
Post_335,instagram,viral,video,canada,4096574,225112,53015,15291,low,293418,7.162521658341824
Post_336,twitter,fitness,reel,brazil,3708615,239914,45200,8352,low,293466,7.9130888485324045
Post_337,tiktok,music,reel,india,4047898,375210,72728,40390,medium,488328,12.063742712884563
Post_338,twitter,comedy,reel,brazil,2676484,97672,26461,49856,high,173989,6.500655337375452
Post_339,instagram,education,video,canada,961039,320162,73066,32,low,393260,40.9202956383664
Post_340,twitter,fashion,tweet,canada,3806052,336179,69578,32549,medium,438306,11.516027631782224
Post_341,tiktok,viral,tweet,australia,2277888,10022,63720,49788,low,123530,5.423005872106091
Post_342,instagram,viral,tweet,uk,3850711,419814,14656,45277,low,479747,12.458660231837705
Post_343,twitter,tech,shorts,germany,1675122,177756,68407,36886,medium,283049,16.89721703852018
Post_344,instagram,challenge,video,canada,121735,293092,98179,41884,low,433155,355.8179652523925
Post_345,instagram,music,reel,australia,423362,110690,51877,22816,high,185383,43.7882946509134
Post_346,twitter,challenge,shorts,australia,2902262,99211,30845,37170,medium,167226,5.761919495896649
Post_347,youtube,challenge,post,brazil,1670715,304208,67487,36984,high,408679,24.46132344535124
Post_348,youtube,fitness,tweet,brazil,3577708,6650,74312,12776,low,93738,2.6200573104345017
Post_349,twitter,comedy,post,australia,4157406,52815,89361,25431,medium,167607,4.0315283135686055
Post_350,tiktok,comedy,post,brazil,4955860,204064,19359,46500,medium,269923,5.446542073424189
Post_351,tiktok,tech,post,usa,3562055,211324,22318,48831,low,282473,7.930057228201138
Post_352,youtube,fashion,post,canada,4443444,329468,67869,13843,medium,411180,9.253632992786676
Post_353,tiktok,comedy,video,uk,377149,207589,13408,15058,high,236055,62.58932146180952
Post_354,youtube,tech,live stream,usa,2711504,428947,52195,4775,high,485917,17.92057101888841
Post_355,youtube,challenge,live stream,australia,429918,121461,7858,29359,low,158678,36.90889890630306
Post_356,youtube,gaming,live stream,germany,4023574,127139,4948,42147,medium,174234,4.330329204831326
Post_357,tiktok,gaming,tweet,brazil,3106083,104414,65393,39972,high,209779,6.753811794469112
Post_358,twitter,viral,shorts,uk,374765,370936,46890,10055,low,427881,114.17314850639735
Post_359,instagram,tech,post,brazil,3573199,332761,15013,41115,low,388889,10.88349683294997
Post_360,youtube,education,post,brazil,1772657,333017,23933,28501,low,385451,21.744251708029246
Post_361,youtube,gaming,post,uk,3559212,54955,38056,8025,high,101036,2.838718233136998
Post_362,tiktok,education,live stream,germany,147632,19332,644,49459,low,69435,47.03248618185759
Post_363,instagram,challenge,post,japan,258238,465551,15136,48715,low,529402,205.00546007946156
Post_364,tiktok,dance,video,germany,4133077,402734,72073,18629,medium,493436,11.938708134399626
Post_365,twitter,challenge,shorts,india,3128393,105546,30995,41182,medium,177723,5.68096783236633
Post_366,instagram,music,tweet,australia,1568970,253002,46733,33534,medium,333269,21.241260189806052
Post_367,instagram,education,live stream,uk,464742,267582,36900,25379,high,329861,70.9772303772846
Post_368,tiktok,fitness,video,germany,2014353,461968,86514,36689,high,585171,29.050072157164113
Post_369,instagram,dance,tweet,uk,2177286,201616,27274,22357,high,251247,11.539457838795638
Post_370,tiktok,viral,tweet,germany,4338397,139678,73551,14788,medium,228017,5.255789177431203
Post_371,instagram,gaming,video,india,4659521,103924,29063,38288,medium,171275,3.6758070196485857
Post_372,youtube,challenge,tweet,australia,2893640,20284,70366,14181,high,104831,3.622807260059994
Post_373,tiktok,comedy,post,germany,2815469,426113,93461,42629,medium,562203,19.968360511161727
Post_374,instagram,viral,tweet,usa,3031527,384860,45831,37574,high,468265,15.446506001760829
Post_375,instagram,challenge,tweet,germany,4655360,225104,99715,47565,low,372384,7.999037668408028
Post_376,youtube,viral,post,australia,1850613,125819,12927,41305,medium,180051,9.729262682149104
Post_377,tiktok,gaming,tweet,germany,2210593,351628,3482,3706,high,358816,16.231662725793488
Post_378,twitter,education,tweet,canada,2511011,219874,52071,723,high,272668,10.858893091268817
Post_379,twitter,comedy,reel,usa,4904231,448526,39996,15900,medium,504422,10.28544536340152
Post_380,youtube,tech,tweet,japan,630739,396267,48676,22034,low,466977,74.03648735847949
Post_381,tiktok,gaming,tweet,india,1572385,2798,3479,39467,low,45744,2.9092111664764038
Post_382,instagram,dance,shorts,usa,871802,491525,45339,23004,medium,559868,64.21962785127816
Post_383,youtube,tech,reel,usa,3044031,327478,80291,4748,low,412517,13.55166882334641
Post_384,twitter,comedy,live stream,uk,3432762,386123,50354,18115,high,454592,13.2427473853416
Post_385,twitter,tech,reel,germany,2145559,469691,78098,14666,medium,562455,26.214846573783333
Post_386,twitter,dance,post,australia,2064776,387203,7684,5608,low,400495,19.396535023653897
Post_387,youtube,viral,post,australia,354702,364531,95192,539,high,460262,129.760193063473
Post_388,instagram,tech,post,japan,665740,389852,99285,3432,medium,492569,73.98819358908884
Post_389,instagram,fitness,shorts,japan,4582997,440332,73379,85,low,513796,11.21091722294385
Post_390,youtube,education,tweet,germany,1392163,267737,59937,27304,medium,354978,25.49830731027904
Post_391,youtube,dance,post,australia,2183312,333767,32881,29602,high,396250,18.14903229588808
Post_392,instagram,music,shorts,canada,2267018,137209,75303,31685,low,244197,10.771727441070164
Post_393,twitter,viral,tweet,brazil,1513659,130934,94962,3519,low,229415,15.156319884465391
Post_394,twitter,fashion,live stream,australia,3267376,243498,80458,44516,low,368472,11.277306315526587
Post_395,tiktok,challenge,shorts,usa,2127779,176918,38776,18345,low,234039,10.999215614027584
Post_396,instagram,fashion,live stream,canada,4151557,244562,87770,44396,low,376728,9.074378600606952
Post_397,twitter,gaming,reel,germany,360483,165482,18721,24681,high,208884,57.94558966719651
Post_398,youtube,challenge,shorts,usa,4987250,423644,6076,26739,medium,456459,9.152518923254298
Post_399,youtube,challenge,reel,australia,2612254,196077,21722,26238,high,244037,9.342008855187895
Post_400,instagram,education,shorts,brazil,378823,448944,80149,42580,low,571673,150.90767983992524
Post_401,tiktok,fitness,shorts,germany,4968911,151416,16628,7048,medium,175092,3.523749972579505
Post_402,twitter,education,reel,india,2319248,419303,18861,44765,low,482929,20.822654584589486
Post_403,instagram,challenge,live stream,australia,901819,73906,1462,12876,low,88244,9.78511209012008
Post_404,instagram,education,live stream,uk,1924813,188326,41895,37760,medium,267981,13.922443375018767
Post_405,twitter,fitness,tweet,germany,1779685,337898,22528,24827,medium,385253,21.64725780124011
Post_406,instagram,education,live stream,canada,166638,52495,86474,5523,low,144492,86.71011413963203
Post_407,twitter,education,video,usa,4952299,149289,67652,13777,medium,230718,4.658805940432918
Post_408,instagram,viral,shorts,brazil,908633,408446,85164,12149,high,505759,55.66152671100433
Post_409,youtube,education,video,brazil,4687224,1635,16037,48614,medium,66286,1.4141846005226122
Post_410,youtube,comedy,shorts,australia,2758571,17789,36088,39138,low,93015,3.3718544855289205
Post_411,twitter,music,tweet,canada,253934,269239,27213,864,medium,297316,117.08396670000867
Post_412,youtube,dance,tweet,canada,3230389,297140,22102,29483,low,348725,10.795139532731197
Post_413,youtube,tech,tweet,uk,3448262,15538,92514,38006,low,146058,4.2356990275100905
Post_414,tiktok,music,live stream,uk,3739590,227858,13222,41021,medium,282101,7.543634462601514
Post_415,youtube,music,video,uk,2520922,74513,3987,22252,high,100752,3.9966329779342633
Post_416,twitter,music,tweet,india,17826,347482,13497,25800,medium,386779,2169.7464377875017
Post_417,twitter,education,tweet,uk,2717191,301070,32071,43935,high,377076,13.877419732363311
Post_418,tiktok,gaming,shorts,japan,775716,249033,82258,37351,low,368642,47.522804737816415
Post_419,instagram,education,post,brazil,446706,4264,75452,14816,high,94532,21.16201707610822
Post_420,instagram,fitness,live stream,uk,951304,342048,65047,35490,medium,442585,46.524034378074724
Post_421,twitter,gaming,tweet,uk,1181477,224611,22199,39231,medium,286041,24.21045860393389
Post_422,youtube,challenge,post,japan,117636,74051,17802,38144,medium,129997,110.50783773674726
Post_423,instagram,comedy,tweet,uk,3592472,80185,16999,48101,medium,145285,4.044151213983018
Post_424,instagram,challenge,live stream,canada,3592674,160629,8445,9171,medium,178245,4.961346339801496
Post_425,twitter,challenge,live stream,germany,4528887,325301,55955,3060,high,384316,8.485881851324619
Post_426,youtube,gaming,post,india,1376828,271019,78128,31233,medium,380380,27.627270799257424
Post_427,instagram,education,shorts,australia,4686957,109616,68468,40709,medium,218793,4.668124755571686
Post_428,twitter,viral,video,germany,1375455,425083,93721,18977,high,537781,39.098407436084784
Post_429,youtube,fashion,post,usa,830776,387748,35728,33010,medium,456486,54.94694117307193
Post_430,youtube,fitness,tweet,canada,2151293,496319,47342,12951,low,556612,25.873370108116372
Post_431,twitter,gaming,video,india,40081,388209,72017,26138,medium,486364,1213.4527581647164
Post_432,instagram,viral,video,japan,2573525,244672,62989,24852,low,332513,12.920527292332501
Post_433,instagram,music,video,germany,693490,271218,30947,20950,medium,323115,46.59259686513143
Post_434,instagram,gaming,shorts,germany,1190294,180949,16220,16017,medium,213186,17.910365002259944
Post_435,instagram,gaming,video,germany,1646518,98332,62494,12314,high,173140,10.515524276078366
Post_436,youtube,comedy,live stream,australia,3112756,321532,88462,11421,high,421415,13.538324237428181
Post_437,twitter,viral,reel,japan,3255672,65898,18956,9970,high,94824,2.912578416990409
Post_438,youtube,comedy,reel,canada,2440651,379826,54619,36689,high,471134,19.30362022263732
Post_439,twitter,comedy,tweet,canada,1263815,1401,29795,76,high,31272,2.4744127898466153
Post_440,tiktok,fashion,video,canada,2815018,235401,12601,10518,medium,258520,9.18360024696112
Post_441,tiktok,tech,shorts,canada,3868012,260982,45275,9713,low,315970,8.168795753477497
Post_442,youtube,education,tweet,india,4649706,330323,14225,34904,high,379452,8.160774036035827
Post_443,twitter,viral,post,germany,1972112,80588,58508,27308,medium,166404,8.4378574847676
Post_444,twitter,gaming,live stream,australia,3944256,25952,33400,41935,high,101287,2.5679621201057943
Post_445,tiktok,fitness,reel,india,1742308,243400,13662,22362,high,279424,16.037577741708127
Post_446,twitter,education,post,india,3474219,495721,38652,41799,low,576172,16.584216481459574
Post_447,instagram,gaming,live stream,india,3335657,417475,40236,4254,low,461965,13.849295655998203
Post_448,youtube,fashion,tweet,australia,3571417,280029,10369,41918,medium,332316,9.304878147805198
Post_449,tiktok,challenge,tweet,canada,112544,12459,57771,44943,low,115173,102.33597526300824
Post_450,youtube,challenge,shorts,brazil,1120236,403893,40558,40713,high,485164,43.30908844207828
Post_451,tiktok,fashion,tweet,australia,338635,376834,42333,9324,low,428491,126.53476456952176
Post_452,tiktok,music,tweet,australia,1689148,349908,55192,27281,medium,432381,25.59757937137539
Post_453,twitter,tech,live stream,usa,2685855,480303,16618,3297,medium,500218,18.624162510634417
Post_454,instagram,education,shorts,canada,2388920,44750,78711,21652,low,145113,6.074418565711703
Post_455,twitter,challenge,reel,usa,1729498,434724,83274,21460,high,539458,31.191594323902077
Post_456,youtube,music,video,germany,251467,155816,10165,11156,low,177137,70.44144957390034
Post_457,youtube,gaming,tweet,japan,1300227,345159,23454,34160,high,402773,30.97712937817781
Post_458,youtube,music,shorts,usa,1073279,344065,98144,1905,medium,444114,41.37917540546307
Post_459,instagram,viral,shorts,brazil,3848863,404283,78130,41057,low,523470,13.600639981210035
Post_460,twitter,music,shorts,uk,266645,82375,992,5404,medium,88771,33.29182996118434
Post_461,tiktok,viral,video,uk,4574441,361896,98169,26574,high,486639,10.638217871866749
Post_462,twitter,education,video,australia,4352106,308840,2844,35294,medium,346978,7.97264588684191
Post_463,instagram,dance,shorts,india,1926503,103365,58675,33276,high,195316,10.13836988574635
Post_464,instagram,challenge,live stream,uk,2167670,198784,96952,26902,medium,322638,14.88409213579558
Post_465,instagram,fashion,video,germany,1083140,309982,34255,33816,high,378053,34.903428919622584
Post_466,instagram,fashion,post,uk,4398342,308054,29831,3366,medium,341251,7.75862813760276
Post_467,twitter,fitness,tweet,australia,3684089,213042,71881,21008,low,305931,8.304115345747618
Post_468,twitter,fitness,post,usa,2524980,18862,77762,16925,low,113549,4.497025719015596
Post_469,twitter,challenge,shorts,uk,3061168,14811,49603,11285,low,75699,2.4728796328721585
Post_470,instagram,viral,live stream,uk,275149,149844,9065,35899,medium,194808,70.80091150612941
Post_471,youtube,tech,tweet,india,4867109,249339,46801,20110,medium,316250,6.497697092873819
Post_472,tiktok,fashion,tweet,australia,1123564,306470,76377,46344,low,429191,38.199070101925656
Post_473,tiktok,viral,live stream,japan,3501632,326063,24819,11649,low,362531,10.353201021695027
Post_474,youtube,comedy,post,uk,4874267,432865,34178,19828,high,486871,9.988599311445187
Post_475,instagram,challenge,live stream,usa,1137375,118437,23946,24358,high,166741,14.660160457193097
Post_476,youtube,education,live stream,germany,2623136,134723,43056,37987,low,215766,8.225498029839093
